order_id,order_purchase_timestamp,customer_unique_id,customer_state,product_category_name_english,revenue,delivery_days,late,review_score
50ae3a5a52b4ff79495a2abff4490590,2017-08-11 17:34:42,f0fea25c4f9699fdea475623bafae0c3,SE,computers_accessories,49.9,12.0,False,5.0
dcc495566353215aa81cab568f8fb2bf,2018-03-26 15:45:45,b3828fd9fc7daa8c75b4ccb25ab5a43b,ES,baby,39.9,9.0,False,5.0
938eec02edd60b9aac62487718732066,2017-08-31 21:54:32,fa7a67f97f761a6a97aa6108986e0a60,MG,musical_instruments,169.8,7.0,False,5.0
2bc23fea2d23b5e157fea231d05ccc28,2018-03-17 22:26:43,06d2ec692e82fc664558d904020332dd,MG,musical_instruments,83.9,17.0,False,5.0
c171a641ce5deb8a4f8ec640d78dde03,2018-07-22 12:36:44,e31d850f72f8813816d9c163a26b7da2,SP,watches_gifts,172.0,10.0,False,5.0
7f33b2f7072ae341ce1f0f20a6d9e9ab,2017-08-10 22:07:55,148f0537f63e001d16394c0327384588,SP,bed_bath_table,200.0,5.0,False,1.0
4d4ab4ddf371a4eef5153387cac80ff8,2017-12-03 17:12:06,de7c528a21d8e758f92be65a233faa91,SP,stationery,169.9,10.0,False,5.0
90375c2818679d0acd512c173b31a0fa,2017-08-10 00:49:16,3b50390d33348a4d5701045d0cfe687a,SP,bed_bath_table,69.9,7.0,False,4.0
041cba819a99569f87996b65b73ea82e,2018-03-18 00:19:20,bbfd59135e547be5668fde7563f761ea,DF,health_beauty,23.99,4.0,False,5.0
28fbe65f18578f91f026300af5e6bdbc,2017-08-27 18:28:26,3884effb73a5df3aa3d6c4b458e55dbd,SP,bed_bath_table,74.69999999999999,4.0,False,4.0
28fbe65f18578f91f026300af5e6bdbc,2017-08-27 18:28:26,3884effb73a5df3aa3d6c4b458e55dbd,SP,bed_bath_table,74.69999999999999,4.0,False,1.0
3644e8655109be6d27d6e4d9114692b9,2018-02-20 15:02:40,5de71f0271fa75ea9460d7a3f635782f,CE,telephony,108.9,28.0,False,4.0
2f16a08a008440d69c339763a4024226,2017-05-07 21:00:57,8e0aa7241f92784858314b4093ad73aa,SP,furniture_living_room,39.9,7.0,False,5.0
675259524dbb8d518b8af60d1bc7c3ae,2017-09-16 17:52:31,5d7ff2333e4e90823185a3f837b7e93b,MG,sports_leisure,79.8,8.0,False,4.0
9f0f2a19e1bd7373ab446e804e5c4d3e,2018-03-20 18:12:12,a292ea1812854bc97d036365bc95dc64,SP,watches_gifts,139.8,31.0,True,4.0
c0a44fead1bf940766c68e73c9224dd2,2017-07-24 20:56:42,1a9851ca5dfae3edb306fc0b94c08fcf,ES,computers_accessories,18.9,81.0,True,
9293a0b9f66eb89c45d984173b2f3999,2018-02-16 14:18:39,12c6265af495a017928e8f642d3881e4,MG,computers_accessories,189.9,18.0,False,4.0
79bb1292df7d62fc35c5121cf94216dd,2017-05-17 21:10:47,6d6042bea2b6cc539eb4f1cd825860df,SP,health_beauty,34.99,6.0,False,4.0
9024a48543f0247467a77a9208311c07,2017-11-13 17:16:55,e1d8d3b04aee0a06fa51353f5f9a3fff,SC,health_beauty,43.9,8.0,False,5.0
b14970227d9071f5930ab1774bc471dd,2018-08-13 07:44:15,566ef46eec03ac4a0e424357fa71db1e,SP,watches_gifts,78.0,1.0,False,5.0
9f88232659bf1587e06ac5ab1aa2d62a,2017-06-25 13:11:03,7197888beee4a47fd91b59a19d9c20e7,RJ,health_beauty,59.8,5.0,False,1.0
1a2720764e8d2ce638f1696f2951a9cf,2017-06-07 18:02:02,da0db337ede939840c3b01ee64616282,MG,auto,384.9,16.0,False,5.0
41277f3a6a9033447c24bd3e1ff04c86,2017-07-15 16:01:02,7a83708d2551253dd81d5453093be6b3,BA,office_furniture,154.99,34.0,True,5.0
8fc47f65b54791a23f7051b6afdaf246,2018-03-06 10:47:52,e614a678f8791c835f1beac3f62c80f7,PR,bed_bath_table,139.8,23.0,True,5.0
8de235cda79ec1764ed1c31381cb2e4b,2017-08-03 09:56:14,4a39707e1f62de189021f43a7bb520a0,SP,sports_leisure,59.9,25.0,False,4.0
73a1b2c642b36dc0c5930e4b654ce46f,2017-08-14 11:03:36,35a2b7648173b71e6d64851f211abace,PI,health_beauty,89.99,15.0,False,3.0
489d362ded79f4394b61b6e58453ab18,2018-01-04 13:41:14,cabef558b42bd1d2578afc81048e8415,SP,furniture_decor,14.9,14.0,False,5.0
1187d945103ffe5a5d8fe56169b9c4be,2017-06-08 09:43:46,c740e4e1f1ea155587555c6ae3d89c76,RJ,watches_gifts,185.0,15.0,False,5.0
3ba333b554f8465f34ff42c71561e53c,2018-03-16 17:54:14,a728bc5da8eaa5116a33f5cf04700cd7,MG,food,56.97,18.0,False,5.0
9f96fbe1882a78b811357299fc5d6c8c,2017-09-21 21:37:49,bce4764ee8b372c984ded99179903b47,SP,watches_gifts,212.0,10.0,False,5.0
51de77120c854253873cebe912d4d46b,2018-06-10 22:58:41,b067d457d34c2533b8a35c806e4fcaec,SP,bed_bath_table,138.8,4.0,False,2.0
424324b09cd7245a213d08d46272e9e6,2018-01-10 10:56:48,7efd35159536b137cfb7af5ea043e523,SP,sports_leisure,109.9,6.0,False,4.0
5944fb964cf73639af7fcd817b6fd31b,2017-05-31 22:59:52,9fb13bca6ceeff4b206175eaabc35dd7,RJ,health_beauty,165.9,25.0,False,2.0
0bb5af1f3b46e6ec23dd85506fa8175f,2017-11-09 13:22:06,aa5d6d18f850e370ea0c876268d71d68,SC,sports_leisure,139.0,13.0,False,2.0
10224c72b9364fe2d0608e92ae535f88,2018-03-16 11:52:58,a40c3bde3d454da5fa72d029c33aa76c,RJ,furniture_decor,59.9,39.0,True,2.0
b7dfb8016d0267b96d13355723f96132,2018-06-14 01:31:13,fc7744115dcb598471358e7d885cb98c,RJ,bed_bath_table,54.9,7.0,False,5.0
7bdcc37d1c5c4c392f14375e50a41a04,2018-03-26 18:14:15,eabfd5a2da2fe2ade199d6c8a483998f,RS,bed_bath_table,82.99,23.0,False,3.0
42802b4a173a8c9b8a7039b19c419fc6,2017-09-26 15:34:11,32192d2434b0b6a9c9988588cc5f1698,MT,baby,388.0,8.0,False,1.0
f6dca8897da8fa613f0b91b742c58b54,2018-06-07 22:38:57,5b235808ec42268572ff15737d424210,SC,baby,35.9,15.0,False,2.0
cad2acef57f845758b7d0da4ee76a3e1,2018-06-13 14:23:09,d0c787a79c5fc4a8942f307a38261625,PR,furniture_decor,189.9,8.0,False,5.0
93b055de61a2d8f6fb20ae3a2ca073f5,2017-11-29 22:06:31,ef122c099f6d585391a367fa6512d717,SP,computers_accessories,175.0,11.0,False,1.0
9c6dd0d5cafca153761250014cfbc320,2018-01-01 12:07:57,2428f4224d9c03c5d4ebf22537401fc7,MG,electronics,99.9,8.0,False,5.0
5402a5595f574c530adc86dc28a8050e,2018-01-04 19:21:49,029b457bd01199c39136f89e0eddcd3a,MA,health_beauty,180.0,25.0,False,5.0
36d80fa68ee43c6ee60518067a8d667b,2018-07-18 13:25:22,156d8e7112259cb21194a24fc41b54d4,SP,health_beauty,122.99,19.0,False,4.0
1db414d3006c156b2ccc309b0b4682fc,2017-11-17 19:43:08,72cbec0de890d3140ba362903287c8db,RJ,office_furniture,196.99,18.0,False,5.0
7b997f4d6833a33d2df92a0a939a5b25,2018-01-26 00:44:01,eb30ffaa42cf6512b4a2f901905ef11c,RJ,furniture_decor,299.0,20.0,False,4.0
387782f617545adccce38a442b1fbcb9,2018-01-05 17:17:05,94dea73f2f38b00f698f7ee2f1bf60a2,RS,small_appliances,478.0,34.0,False,4.0
b30f6677ba659390857271ffd12c0d29,2018-06-20 21:40:31,a56df37f1251ec47d5ad53dab3043f38,RJ,watches_gifts,699.99,13.0,False,1.0
d841db95e26d664b1ea54020b52e8ae5,2018-01-31 17:29:42,4b5b16a383384fc781209eab6e06fc7d,RJ,luggage_accessories,149.9,9.0,False,5.0
3a73a24fa6a0d8ffd462fb4bb62e66fc,2017-12-18 17:24:21,374435e2f0f48d047373cdcf1df86d8c,SP,bed_bath_table,139.9,9.0,False,5.0
37404c7e8f026ab1b81aef92a59939b5,2018-08-04 15:27:51,71fa3fe2a53fdf039b0dfb07332be412,RJ,housewares,188.9,9.0,False,5.0
e7a9fabed044b8b1a75e6b95dba9bd92,2017-06-11 23:15:23,df59214209bdddf5e4283e88328cc525,MG,housewares,129.99,22.0,True,4.0
07f18be24ff2d6a39b166d2fce1bc2b3,2018-05-12 21:43:21,52d5ddebc4e87a2c131e2cc4e2dd5128,BA,pet_shop,129.99,11.0,False,3.0
36ff0e6c1dc200e440f805f289b4be74,2017-09-24 14:44:15,ba7805efb5859a81c6a18cbdaaadabdb,SE,computers_accessories,31.9,17.0,False,2.0
1451f4e1d7e9367d2fe5173de35b9656,2017-04-22 18:45:59,9fad9ce71bb1d737fa9c826fd773c1a3,RJ,consoles_games,689.89,22.0,False,3.0
7b1b657e9cd1e1d807d0b89c08431139,2017-06-14 14:50:22,7dabcdb06eecc63dfc1137eb012d9834,SP,fashion_bags_accessories,49.0,7.0,False,5.0
303b11889a7c5232f208a70be31e8ea0,2018-04-13 16:19:29,231affe4b855d6636825f11617b621dd,MG,telephony,29.99,12.0,False,3.0
b92f9e67d8fd2a703b887a16b6374fa8,2017-11-20 11:27:51,1d992273db84f17d7ba6dca237fa733b,RJ,cool_stuff,649.9,2.0,False,5.0
e831082804ec0bbebbef04e8b2d8a525,2018-02-26 10:33:45,8f8d50dadca0105e54b94933e689842d,ES,electronics,30.0,9.0,False,4.0
f5b1cfba9fe979f87dcfefc578010e8a,2017-09-16 16:11:55,d401a17e88e606a3ce275061995a2074,MA,baby,12.9,13.0,False,5.0
90a2585a7f96989dbc875ae664f8a983,2018-04-07 23:24:22,6b40f79b58516afb8e7d18367d7dace6,RJ,fixed_telephony,535.0,9.0,False,1.0
b2127a179063646c6e1e80f4617156fd,2018-01-11 17:49:13,45df9701a19ffdd972ae2c39b0d10edc,MG,small_appliances,1098.0,12.0,False,5.0
2f79d47add1e4f50799767e3088e9630,2017-11-26 18:08:38,41b2ecedf8e8ae0a840ba56ddbade2fb,SP,,24.99,5.0,False,5.0
01ec6affa239058ac384542eb9f6920c,2017-12-12 22:18:58,a1588c8835d1e73d889f5e116bbaa967,SP,office_furniture,114.6,13.0,False,5.0
592d19865b28930fef28521989153b19,2017-04-03 23:19:35,87b2e4a2df8e1635a1f89705abb6e94b,SP,health_beauty,54.99,8.0,False,5.0
317bc187384c65775ea8f3b23aad4acf,2017-11-17 10:23:33,1424481d2bcf0e8bff1209b2acedcd2c,SP,fashion_bags_accessories,55.3,7.0,False,5.0
31172329bcdd8e70610fe3bee1498a9c,2018-04-05 08:57:45,c0df18dc82465a955273f3cae1145624,SP,baby,93.9,1.0,False,5.0
38e31ec9d0ed250702ede5bb610d963b,2017-08-24 22:39:15,d3359a56d96666ac0c21bb01e7a61c95,SP,sports_leisure,32.96,10.0,False,5.0
38e31ec9d0ed250702ede5bb610d963b,2017-08-24 22:39:15,d3359a56d96666ac0c21bb01e7a61c95,SP,sports_leisure,32.96,10.0,False,5.0
f90aa72a8cc03aa3c3f50789ee872c13,2018-06-19 16:17:31,bc3e7032668d3f411c227eec09221362,MG,bed_bath_table,93.0,7.0,False,5.0
9631be1589a0ed8ca6631d8f48f5f5b3,2017-08-16 15:34:09,958da6ff0122fa69bc5e1dc0e176abd9,SP,garden_tools,59.9,9.0,False,5.0
34df7484b616fc09350bd58d5abd1355,2017-07-10 13:09:58,485a70868deec085aeda32283bbbd82e,MG,bed_bath_table,54.9,4.0,False,5.0
e6b6557ce111de79b31cc857f20ba212,2018-05-22 18:41:28,5b1ce2603aed92f3655f96818402e8ec,MG,auto,69.99,24.0,True,3.0
ba8b7845d823368d4400a8ecc26333ac,2017-07-11 08:20:00,e5ab9d9cc98f8d5befc51f952a44c87b,MG,cool_stuff,132.7,9.0,False,4.0
1d5c39819bbfb4a4e2443ce5409d4148,2018-03-19 09:33:29,9bb34d343becc261af7325d5d6783dcc,SP,health_beauty,29.9,3.0,False,5.0
3d7b9f89c8227047efa43e1c557e0966,2018-08-14 12:30:22,73bca24adfdcfe1658f5626c4881d8c3,RJ,furniture_decor,89.9,3.0,False,4.0
a3d314d074a652024b6b7ce9cf5e9275,2018-01-16 17:48:51,cf8cc1f67b03b2a3b4c1e5973136f12f,SP,luggage_accessories,119.9,3.0,False,5.0
b1cd362ad264b0da57a669fa27c8f5cc,2017-08-11 16:40:55,6b706e0280f4fb5a66777a2d861bf798,CE,sports_leisure,69.9,31.0,False,4.0
1ecfa320a6763da8b71ad1fbd4df6550,2018-07-31 16:48:21,79a34be4a92fc400b28527551f595339,GO,housewares,24.9,6.0,False,5.0
e42cda49040d08368e11e1544c92db5b,2017-12-21 13:46:51,5ec1a6a0a71a856148e6e64e9a5637df,SP,bed_bath_table,45.9,2.0,False,5.0
997e6bea52d4cfdae5cbbf67c2ded47b,2018-08-13 14:13:05,c4c750e587cdcd37fd7bc2181577d3a4,SP,bed_bath_table,74.99,2.0,False,5.0
28abc29a8eb4b7bef7ce1cb43dd3cc36,2017-11-24 18:08:21,1d095e614da719e9fff3d64037603cca,ES,audio,14.9,10.0,False,3.0
3b995b138dcbefaf9fffef19025a1e34,2018-01-31 15:55:32,51e22ebbbd5311e2db1a2953891c22ec,RJ,watches_gifts,848.9,9.0,False,4.0
c8437ae2370954848655235ebb274b59,2018-08-04 10:42:49,12b946f9fca2750789b70d43cb8a15b0,SP,telephony,44.99,6.0,False,2.0
d63f6af53a35a1d7e6a58ec09548b9ed,2017-06-23 10:38:23,6d3d5771a12f5e7d00729f940bb28fd2,SP,garden_tools,89.0,10.0,False,5.0
a8c17d4b336d73e8162c709bc88b7c18,2017-09-28 20:51:51,c1e04bef55e9856f741aae5de9c57e92,SC,bed_bath_table,99.8,12.0,False,5.0
884e5a90e2cbe945648f3851fde2c4c4,2017-12-07 08:16:34,d57c6929dd227056a9961cccc9b55b66,RS,bed_bath_table,179.8,12.0,False,5.0
e91a90c1253592e046513873529f6431,2017-11-22 10:49:45,e0b0573706f90e81a743b90e8d9f3a28,MG,bed_bath_table,160.0,12.0,False,4.0
ded50db70eaa7761be9f42b0cd32a593,2017-11-28 00:08:21,6e530251b9e908c7da34bf8484d42233,SP,cool_stuff,229.99,2.0,False,3.0
d774dda8acab57dc1f473be2a975cdf5,2018-02-21 00:55:03,b248c92ec54199bedb1d603e0e6f98c6,SP,housewares,42.6,13.0,False,5.0
728795566669c2f36ab5118fcde3af33,2018-08-09 01:14:45,2362e48b42786303ad71363c2af5d58d,SP,housewares,89.0,8.0,False,5.0
6d4836ff2cb88dc5916769bc7cbfaefc,2017-10-25 12:21:05,283f9c59f06cc744a8f0dc2a66f1e385,SP,bed_bath_table,258.99,9.0,False,3.0
8f95199a6809023bbfabcd9759bd04a1,2017-11-29 16:42:28,5c309a04ba98c8099726ca9297f40e13,GO,la_cuisine,236.0,14.0,False,
4c4dfbd9dceafac8eb2e502352559f18,2017-10-23 20:15:04,255ac312f5ceb97163ec60f0db2eee11,SP,bed_bath_table,113.57,4.0,False,2.0
f9b79ac2c05f12bab607bfe35b4a2ad2,2018-03-05 16:48:49,b27bf89f74c911c805548615889c28f3,RS,baby,100.0,15.0,False,1.0
87b1b0ac27740690a2f04d333724c05f,2017-05-10 15:59:47,37a5f211b682fbb9c7014cc0e356d8fa,MG,office_furniture,279.99,18.0,False,4.0
07884a0d48bbdae5f9a1d8582b57e09b,2017-11-03 09:49:14,0cda5b1f319966523ff6f30f42fdab81,PR,telephony,29.99,10.0,False,5.0
7068f768a623a654abf648def8753495,2018-05-22 13:29:30,14cf1de486a8a3a9373a4eb38f8f5506,SP,bed_bath_table,198.70000000000002,2.0,False,5.0
914ee15dc01a54f3bcb1df425276d627,2018-07-28 14:50:09,c0b7396785476307956e73355fc066d3,SP,garden_tools,99.8,11.0,False,1.0
c0df4a985da0f64e837ba9b858762f1f,2017-12-02 23:21:56,1ea64ae36c22ca7eb9821462af7418b3,MG,health_beauty,115.97,18.0,False,5.0
b4d85d4356b0ece0e421f5c58d757107,2017-12-14 19:40:20,87947fae46831b1e06bb29f9de90b400,RJ,cool_stuff,99.99,26.0,False,2.0
4c1265c96a9e9859ce850f9edeb28f6b,2018-06-14 17:34:06,f5d302f19b0d545ecf570d3c928ebcf4,MG,housewares,35.0,7.0,False,5.0
56e26a902ce7881f0a64c34a8192b537,2018-07-23 14:22:39,f2aa8ff9b2dca8ccfc255b8bceda4e0c,SP,books_general_interest,48.9,4.0,False,5.0
3735a11cbccd8916dbc9ccf5f671cc2c,2017-08-27 07:43:57,78688a96aec00274a6fb74f373c75a69,MG,cool_stuff,157.9,5.0,False,2.0
bc8f3d379c349098bbcd8b6f41883e59,2017-09-18 00:50:58,5461b2d2522658cd1fcc7d662cfe3934,MG,toys,329.8,9.0,False,5.0
d9bb91a82e6e6e885f8509496e458d53,2018-03-26 16:03:40,b67e845a1ee8586c4a586bd90bb457c4,PR,furniture_decor,62.5,3.0,False,5.0
57c4f75f9937aa5eb6da206e2848c250,2017-05-08 08:55:30,4a2d62a192b455dd8caba3f55c7e9166,SP,baby,59.99,7.0,False,5.0
5761ffe3eb3586d8bce6917e443b3d08,2018-06-19 07:57:29,66b3fb2e125ca468c309b14a63c18361,MG,baby,118.98,3.0,False,5.0
82a2e37eb201961bce71db63453b6b60,2017-05-28 12:47:03,aa0d0a9893ff16fe1cada47a3bc69ebb,PR,perfumery,129.9,18.0,False,5.0
39e5048b65d0f2dc06e626366773b715,2017-11-26 11:17:14,38f82c33d5fe14b9e9d2122aef0f7e12,SP,furniture_decor,98.97,10.0,False,3.0
748c52d1621e759a512c6175e674dfbe,2017-10-02 21:12:48,4326d1c5c5e8feffcab12f03cf302888,SP,cool_stuff,362.99,11.0,False,4.0
c760cdc6e5179c774d347aced5107555,2018-02-26 13:13:08,edf60415af3f7ec6da031ebbb8abb471,BA,sports_leisure,125.0,36.0,True,1.0
06136e6a6532fabbd5675f8090fca4b3,2018-07-20 15:09:26,5e5e45d10f0d852c85733ded028ab58e,BA,home_appliances_2,30.09,13.0,False,5.0
bf375386af3b1f89486a565f182219a8,2017-04-17 14:04:59,0fa7bb0a93409fa4394c7cffbe49f59c,BA,health_beauty,129.9,13.0,False,2.0
85f1556f734e21409383816d518c8101,2018-08-04 10:49:08,b1338d6f97d1fba0fa7b1467fdc93fd0,BA,sports_leisure,102.0,9.0,False,5.0
027b81ccdf72434e7346aafdf630ff31,2018-07-13 09:02:22,50873ba9117e821aea862ced823f2653,RJ,watches_gifts,154.91,19.0,False,3.0
245ab579b02d5d10ea1183942b060d54,2018-02-07 13:30:34,041d483c228fc3802663dca1b28f9dcc,CE,computers_accessories,35.99,23.0,False,4.0
d46a98b33046509aec0ca7142d63b9b1,2018-03-14 20:45:22,40869b13ac99c716ffdd80b9df43e110,DF,watches_gifts,198.0,13.0,False,5.0
a692aceed36257892ac418b3d451b925,2017-12-16 10:25:35,867f0a2815ea0852cf29498b1edd2093,PE,stationery,99.0,18.0,False,5.0
d709030e94d8f232fbfd24947c02a10a,2018-06-13 21:49:06,f6eb8b862125cbd26d2b8665294cab5d,MG,health_beauty,399.8,8.0,False,5.0
b68b074f1ab9121ef83da7fcc026534a,2017-08-16 09:10:12,a18ef1cd9e07e317a8b1e6a5d7b093b9,RJ,computers_accessories,95.6,13.0,False,5.0
7ba5aa75c36b0fc349ba94b289d8adeb,2017-07-13 11:16:53,e670627ba0f1fc0b685e9ef7ec11dcf6,PE,health_beauty,54.99,22.0,False,4.0
b8145816fba4a277273c08ab21aeb7bb,2017-02-13 00:03:19,73415ff8accfd83e082ac5a6822b8b35,SC,sports_leisure,229.96,21.0,False,5.0
74b688473b5a7667bdef6423f7508177,2017-05-04 11:11:00,80d229e87da02e1ccb5b8f7697c823ea,SP,bed_bath_table,89.9,14.0,False,5.0
22648d496637318d8713a49b4e628a87,2018-07-30 13:55:11,ad96c893319ca7c9235194c71c936464,SP,sports_leisure,129.0,3.0,False,4.0
de12dbe60407b7c1345da3392016d45d,2017-11-16 15:02:16,16e7276f2193ad88bfe8311172e1f9f4,SP,furniture_decor,59.9,14.0,False,1.0
e8595aaa870f27ab07295d40e8c68f85,2018-08-18 16:33:04,56db89223742ab43a1831acd2f8c4344,SP,bed_bath_table,79.0,8.0,False,1.0
d5e91ef44fecb8ae4e1ce8e51cb17818,2017-03-12 15:20:16,3876d1b53794c166d98dfca509982c61,RJ,furniture_decor,84.9,9.0,False,5.0
995f4fdaa0eeb0d3c4ac475f47a8c271,2018-03-25 17:03:01,3296a0933105148c51fc8e068ae889cd,CE,electronics,229.9,24.0,False,4.0
fbb4b099937e8d62bcf20d31634fa166,2018-08-08 16:43:17,5a64b3fb0a71caa68a2cc3ac67c3c6df,BA,health_beauty,24.9,12.0,False,5.0
b72cc1f71e3b599e3d2e7c4a41f6ea07,2018-01-17 17:37:32,ea3f79a6be4ca969b023fbf502ffd0ae,CE,fashion_bags_accessories,39.9,16.0,False,5.0
181f3a2409fbfd9640a4e017c3b9971f,2018-07-02 21:01:18,c270f44d051a8a68faac65978d9d8fec,SP,auto,19.99,1.0,False,5.0
5274d9c61b31f846b8b51562f1f6d3d2,2018-07-14 08:49:03,4174ad8f46584ecee8f8acd307379ddb,RJ,watches_gifts,155.97,18.0,False,5.0
e06507fb1e1f48c1cc59d40e02b82f16,2018-08-13 12:29:00,60c2519b36172bfaa3bafd069985f56b,SP,baby,169.9,14.0,False,5.0
dcd784b797429055d929d908ce30791f,2018-07-31 13:49:45,424aa60d4261d5f42316c3c8e761b454,MG,computers_accessories,65.9,15.0,False,5.0
ceb7321e8e4db328b230a89f90e72014,2018-04-10 18:18:13,e176ed7148a93be118cbfb446e359374,SP,bed_bath_table,69.0,9.0,False,3.0
6b1d0be1d67ed935bcaab8aa908f2b3e,2017-06-22 15:16:23,374fcbbfcf189ae177b2f955f9e74b3d,SP,bed_bath_table,13.9,13.0,False,5.0
fb823d96051d7f90b945ce49c2e4dc8a,2017-08-21 12:02:28,ac1db35a94abbbe6f45e6f199ad82230,SP,watches_gifts,34.99,5.0,False,5.0
afb017b44cd7d15bc0cf9dbe0018de4b,2017-12-15 12:12:05,9cf1429322dd407a31d311c2150d7bb1,CE,sports_leisure,239.9,19.0,False,5.0
78b7aeae3630346231847e749bfd8a18,2018-02-18 14:10:25,f2ab7bd70a9a23df0dac0be98f038374,SP,computers_accessories,129.9,8.0,False,5.0
4e3ff55c4839ead2cfc1fbd7895c3b20,2018-07-18 11:58:41,fbfaeb85488910a3e86a866dc1ce6552,SP,bed_bath_table,149.9,2.0,False,3.0
15762fbce0478c48462956d3fbee08a7,2018-07-08 16:58:34,b0281605f714c77ffde78190411ee2d2,CE,bed_bath_table,24.9,18.0,False,4.0
5ac69d0f070172b49f4541b6dc1272c6,2018-03-17 18:50:30,fe81ff9c78d6da14517d341e0881c6a7,SP,housewares,29.6,5.0,False,5.0
fb4d41fc71d5a2350b182caae19fbd37,2018-08-13 17:53:26,6f930a9989791bfe75ceaf7468ee3f79,RS,health_beauty,119.9,12.0,False,4.0
8c76360cdd0bb9fda017969a3d273dc1,2017-05-16 07:54:03,1d49972e6a573d4fc315bd8c388a6249,SP,housewares,39.99,10.0,False,4.0
900fac51d850dfc38fceb9c413441c67,2018-01-31 12:16:54,85b5710ffe40c500140b840b25f24cb9,RJ,sports_leisure,82.99,19.0,False,5.0
1e02a1a50e6a1a89f876752ba5e1cec8,2018-01-30 19:33:15,b1b8abbd682ba19285f7385b65e43976,PR,watches_gifts,216.0,9.0,False,1.0
db450aca52c200c9c1c1d9cf4dff0338,2018-01-29 08:32:41,c37fc1a05e16e8059b1f91b5a095b998,BA,stationery,36.9,10.0,False,4.0
78d58078e70e4f5add3ab8b0a5013212,2018-05-06 16:42:56,6a9ea9191624c2fdc929025c227c01ec,SP,bed_bath_table,159.98,8.0,False,4.0
33083ef1b98c3ffaf1c217ec67963aeb,2017-10-08 20:38:16,98ac63a567d49ca380b169c21248bac4,DF,housewares,39.1,4.0,False,5.0
16084e188e0613c06730f77bcbfa9ff7,2018-02-20 13:53:47,69e86568c7a3875c1be33c2b47c3cedb,CE,auto,149.9,23.0,False,3.0
a8cd914a60edbb07a811044be6a618cd,2017-12-17 17:51:26,35b58d5a4454d79f4e16dc5e1a22cac3,MA,computers_accessories,89.99,23.0,False,5.0
4b17943e12a7cb735d4df81fedd7877a,2017-02-15 20:50:04,0fe000efb5021a60ca9e44dda205f83f,PR,auto,143.8,19.0,False,4.0
22d63f928cac124264dda89874eb970f,2018-07-10 22:34:38,ea672da8b637dc469c103b2a4652ed2f,PR,cool_stuff,259.99,15.0,False,5.0
b26281af4e5c3a50b10887f626ee883f,2018-04-11 10:58:41,288e46708730f4af31b2d37e265fbbc9,PE,auto,55.8,23.0,False,1.0
6c066ac65ae3a217178d6e90f682be03,2018-06-05 22:44:05,dcccbee86a406e06fa6c71abbb9f309d,SP,bed_bath_table,129.0,7.0,False,4.0
47f6d79f82f6b8667a9282d11ad1b931,2018-08-01 12:43:05,849eefa91907d63e6dcaca86a4de7696,RJ,baby,99.9,7.0,False,5.0
1e3ce42424fd2f55a6ec734f9e63f041,2018-03-09 22:54:49,b0ec93955aa659be766862666f38710e,BA,small_appliances,299.0,31.0,True,1.0
067546963d2dc6275eb550df0482c460,2018-02-11 23:26:19,c64d5429aa9d29059dcfa7d3d4c8193d,RJ,perfumery,27.98,17.0,False,5.0
32a7f2fa7d1b798b72a117f24095efd4,2017-02-07 16:04:21,8534a193d22ff9a77e80361fc2095e71,SP,health_beauty,116.0,5.0,False,5.0
3022b6c855879429f3e89d2927384d91,2017-11-27 11:49:59,1981be1865f6a58a850b16e4462ce38b,RJ,bed_bath_table,99.0,31.0,True,1.0
29a90f492af617c1c2063ee8fa115115,2018-04-23 11:31:08,5f9bc5ea8506dc5161af0e1af7d02b5c,SP,bed_bath_table,89.9,7.0,False,5.0
483b20142703235aad52bdf6033346fc,2017-07-14 08:46:50,3cd20f67e0aaf8d82bfa52696dbb9223,SP,bed_bath_table,89.9,13.0,False,1.0
19071fa97256edc89512749be1569e7e,2018-04-05 14:39:08,7924945bec858beb74b38f9e1345d40a,CE,baby,120.0,19.0,False,3.0
f3c7adf3b94a38f6822478ff79db46e7,2017-11-24 02:14:00,2035b89e9bda1fc115c9c305613d00ab,SP,auto,80.5,10.0,False,3.0
d43ec367e36ab5844465e6127f159862,2017-07-01 20:25:32,d1cadd078b83fe2d201288aa95805b20,RJ,furniture_decor,59.9,12.0,False,4.0
8d96631a10824fcfc4c8c0a0f73bfc27,2018-08-04 16:19:07,35030ce0e8fbaf8850ae26fc3d882331,RJ,housewares,43.6,6.0,False,5.0
b11e6ce66d797ee9120c9bfbd376ef01,2018-04-22 18:41:27,a983b4ae29b2e9abd7e2cddd4aee93a0,CE,auto,259.9,35.0,True,5.0
480d258f10c520532aca9659d5df87ea,2017-07-05 16:10:12,0669f60ef473844761d853798d3a4009,SP,cool_stuff,129.99,5.0,False,5.0
3dd755153da335084e4f2ae10c077b5e,2018-05-10 00:20:09,cc663ef3bf03c46042bfc3cd2ed931e4,SP,baby,71.8,8.0,False,5.0
3501107f3edcc65b9fa34fea0691ca39,2017-05-12 22:34:49,34ad3cbcaca94c0c3bf9197be832e439,SP,furniture_decor,93.5,6.0,False,4.0
4b50301723cea92f13519f3ecd8f09f3,2017-09-15 16:51:49,ba5c1bc97d7742e7ef80ea549b27d476,RS,watches_gifts,128.9,19.0,False,4.0
fa4e67c2fc9315f348f252ab6490b03c,2018-07-16 17:15:06,8cb4dbbe502eaf94d6f45da83dc8873a,DF,auto,152.49,9.0,False,4.0
